PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32821064","ACTION-EHR: Patient-Centric Blockchain-Based Electronic Health Record Data Management for Cancer Care","Dubovitskaya A, Baig F, Xu Z, Shukla R, Zambani PS, Swaminathan A, Jahangir MM, Chowdhry K, Lachhani R, Idnani N, Schumacher M, Aberer K, Stoller SD, Ryu S, Wang F.","J Med Internet Res. 2020 Aug 21;22(8):e13598. doi: 10.2196/13598.","Dubovitskaya A","J Med Internet Res","2020","2020/08/22","PMC7474412","","10.2196/13598"
"39821806","Reproducible, Scale-Up Production of Human Liver Organoids (HLOs) on a Pillar Plate Platform via Microarray 3D Bioprinting","Shrestha S, Vanga MG, Jonnadula C, Acharya P, Lee M, Lee MY.","Methods Mol Biol. 2025 Jan 17. doi: 10.1007/7651_2024_603. Online ahead of print.","Shrestha S","Methods Mol Biol","2025","2025/01/17","","","10.1007/7651_2024_603"
"30892656","Fair compute loads enabled by blockchain: sharing models by alternating client and server roles","Kuo TT, Gabriel RA, Ohno-Machado L.","J Am Med Inform Assoc. 2019 May 1;26(5):392-403. doi: 10.1093/jamia/ocy180.","Kuo TT","J Am Med Inform Assoc","2019","2019/03/21","PMC7787356","","10.1093/jamia/ocy180"
"39990799","GitHub is an effective platform for collaborative and reproducible laboratory research","Chen KY, Toro-Moreno M, Subramaniam AR.","ArXiv [Preprint]. 2025 Feb 10:arXiv:2408.09344v2.","Chen KY","ArXiv","2025","2025/02/24","PMC11844616","",""
"34338058","Fast MCsquare-Based Independent Dose Verification Platform for Pencil Beam Scanning Proton Therapy","Liu C, Ho MW, Park J, Hsi WC, Liang X, Li Z, Song Y, Feng H, Zhang Y.","Technol Cancer Res Treat. 2021 Jan-Dec;20:15330338211033076. doi: 10.1177/15330338211033076.","Liu C","Technol Cancer Res Treat","2021","2021/08/02","PMC8326813","","10.1177/15330338211033076"
"31599058","PhyloSuite: An integrated and scalable desktop platform for streamlined molecular sequence data management and evolutionary phylogenetics studies","Zhang D, Gao F, Jakovlić I, Zou H, Zhang J, Li WX, Wang GT.","Mol Ecol Resour. 2020 Jan;20(1):348-355. doi: 10.1111/1755-0998.13096. Epub 2019 Nov 6.","Zhang D","Mol Ecol Resour","2020","2019/10/11","","","10.1111/1755-0998.13096"
"35924113","Feature Extraction Approach for Speaker Verification to Support Healthcare System Using Blockchain Security for Data Privacy","Upadhyay S, Kumar M, Kumar A, Karnati R, Mahommad GB, Althubiti SA, Alenezi F, Polat K.","Comput Math Methods Med. 2022 Jul 25;2022:8717263. doi: 10.1155/2022/8717263. eCollection 2022.","Upadhyay S","Comput Math Methods Med","2022","2022/08/04","PMC9343193","","10.1155/2022/8717263"
"40420483","Vendor-agnostic 3D multiparametric relaxometry improves cross-platform reproducibility","Fujita S, Gagoski B, Nielsen JF, Zaitsev M, Jun Y, Cho J, Yong X, Uhl Q, Xu P, Milshteyn E, Shaik IA, Liu Q, Chen Q, Afacan O, Kirsch JE, Rathi Y, Bilgic B.","Magn Reson Med. 2025 Sep;94(3):937-948. doi: 10.1002/mrm.30566. Epub 2025 May 26.","Fujita S","Magn Reson Med","2025","2025/05/27","PMC12204796","NIHMS2080221","10.1002/mrm.30566"
"30576482","NBDC RDF portal: a comprehensive repository for semantic data in life sciences","Kawashima S, Katayama T, Hatanaka H, Kushida T, Takagi T.","Database (Oxford). 2018 Jan 1;2018:bay123. doi: 10.1093/database/bay123.","Kawashima S","Database (Oxford)","2018","2018/12/22","PMC6301334","","10.1093/database/bay123"
"29896896","Technical Note: Extension of CERR for computational radiomics: A comprehensive MATLAB platform for reproducible radiomics research","Apte AP, Iyer A, Crispin-Ortuzar M, Pandya R, van Dijk LV, Spezi E, Thor M, Um H, Veeraraghavan H, Oh JH, Shukla-Dave A, Deasy JO.","Med Phys. 2018 Jun 13:10.1002/mp.13046. doi: 10.1002/mp.13046. Online ahead of print.","Apte AP","Med Phys","2018","2018/06/14","PMC6597320","NIHMS975498","10.1002/mp.13046"
"32600891","Use of a Secure Web-Based Data Management Platform to Track Resident Operative Performance and Program Educational Quality Over Time","Meholick AL, Jesneck JL, Thanawala RM, Seymour NE.","J Surg Educ. 2020 Nov-Dec;77(6):e187-e195. doi: 10.1016/j.jsurg.2020.05.022. Epub 2020 Jun 26.","Meholick AL","J Surg Educ","2020","2020/07/01","","","10.1016/j.jsurg.2020.05.022"
"34156448","ReMeDy: a platform for integrating and sharing published stem cell research data with a focus on iPSC trials","Borziak K, Parvanova I, Finkelstein J.","Database (Oxford). 2021 Jun 22;2021:baab038. doi: 10.1093/database/baab038.","Borziak K","Database (Oxford)","2021","2021/06/22","PMC8218701","","10.1093/database/baab038"
"32883210","""METAGENOTE: a simplified web platform for metadata annotation of genomic samples and streamlined submission to NCBI's sequence read archive""","Quiñones M, Liou DT, Shyu C, Kim W, Vujkovic-Cvijin I, Belkaid Y, Hurt DE.","BMC Bioinformatics. 2020 Sep 3;21(1):378. doi: 10.1186/s12859-020-03694-0.","Quiñones M","BMC Bioinformatics","2020","2020/09/05","PMC7471527","","10.1186/s12859-020-03694-0"
"39583833","Transforming agri-food value chains in Bangladesh: A practical application of blockchain for traceability and fair pricing","Rashid MRA, Hasan M, Islam MA, Tasnim ST, Taifa RJ, Mahbub S, Mansoor N, Ali MS, Jabid T, Islam M, Islam MM.","Heliyon. 2024 Nov 2;10(21):e40091. doi: 10.1016/j.heliyon.2024.e40091. eCollection 2024 Nov 15.","Rashid MRA","Heliyon","2024","2024/11/25","PMC11582413","","10.1016/j.heliyon.2024.e40091"
"41241215","THRAISE: An automated and reproducible web platform for RNA-seq analysis","Heo HH, Um SJ.","Mol Cells. 2025 Dec;48(12):100299. doi: 10.1016/j.mocell.2025.100299. Epub 2025 Nov 13.","Heo HH","Mol Cells","2025","2025/11/15","PMC12702357","","10.1016/j.mocell.2025.100299"
"31134468","UNRAVEL: big data analytics research data platform to improve care of patients with cardiomyopathies using routine electronic health records and standardised biobanking","Sammani A, Jansen M, Linschoten M, Bagheri A, de Jonge N, Kirkels H, van Laake LW, Vink A, van Tintelen JP, Dooijes D, Te Riele ASJM, Harakalova M, Baas AF, Asselbergs FW.","Neth Heart J. 2019 Sep;27(9):426-434. doi: 10.1007/s12471-019-1288-4.","Sammani A","Neth Heart J","2019","2019/05/29","PMC6712144","","10.1007/s12471-019-1288-4"
"40776146","Architectural Framework for Developing a Healthcare Research Data Repository: A Scalable and Interoperable Approach","Santos RS, Moreno RA, Rebelo MS, Pires FA, Krieger JE, Gutierrez MA.","Stud Health Technol Inform. 2025 Aug 7;329:1616-1617. doi: 10.3233/SHTI251129.","Santos RS","Stud Health Technol Inform","2025","2025/08/08","","","10.3233/SHTI251129"
"30791498","A Semantic-Enabled Platform for Realizing an Interoperable Web of Things","Lanza J, Sánchez L, Gómez D, Santana JR, Sotres P.","Sensors (Basel). 2019 Feb 19;19(4):869. doi: 10.3390/s19040869.","Lanza J","Sensors (Basel)","2019","2019/02/23","PMC6412853","","10.3390/s19040869"
"40067093","BioArchLinux: community-driven fresh reproducible software repository for life sciences","Zhang G, Ristola P, Su H, Kumar B, Zhang B, Hu Y, Elliot MG, Drobot V, Zhu J, Staal J, Larralde M, Wang S, Yi Y, Yu H.","Bioinformatics. 2025 Mar 4;41(3):btaf106. doi: 10.1093/bioinformatics/btaf106.","Zhang G","Bioinformatics","2025","2025/03/11","PMC11925497","","10.1093/bioinformatics/btaf106"
"34679857","Sperm Repository for a Breeding Program of the Eastern Oyster Crassostrea virginica: Sample Collection, Processing, Cryopreservation, and Data Management Plan","Yang H, Huo Y, Yee JC, Rikard S, Walton WC, Saillant E.","Animals (Basel). 2021 Sep 28;11(10):2836. doi: 10.3390/ani11102836.","Yang H","Animals (Basel)","2021","2021/10/23","PMC8532978","","10.3390/ani11102836"
"31861851","Experience in Developing an FHIR Medical Data Management Platform to Provide Clinical Decision Support","Semenov I, Osenev R, Gerasimov S, Kopanitsa G, Denisov D, Andreychuk Y.","Int J Environ Res Public Health. 2019 Dec 20;17(1):73. doi: 10.3390/ijerph17010073.","Semenov I","Int J Environ Res Public Health","2019","2019/12/22","PMC6981801","","10.3390/ijerph17010073"
"33572822","Universal Verification Platform and Star Simulator for Fast Star Tracker Design","Schulz VH, Marcelino GM, Seman LO, Santos Barros J, Kim S, Cho M, Villarrubia González G, Leithardt VRQ, Bezerra EA.","Sensors (Basel). 2021 Jan 29;21(3):907. doi: 10.3390/s21030907.","Schulz VH","Sensors (Basel)","2021","2021/02/12","PMC7866273","","10.3390/s21030907"
"40681592","Construction and efficiency analysis of an embedded system-based verification platform for edge computing","Cao J, Yu Z, Zhu B, Cao M, Yang J.","Sci Rep. 2025 Jul 18;15(1):26114. doi: 10.1038/s41598-025-10580-3.","Cao J","Sci Rep","2025","2025/07/18","PMC12274280","","10.1038/s41598-025-10580-3"
"36364543","Reproducible Non-Volatile Multi-State Storage and Emulation of Synaptic Plasticity Based on a Copper-Nanoparticle-Embedded HfO(x)/ZnO Bilayer with Ultralow-Switching Current and Ideal Data Retention","Chen S, Chen H, Lai Y.","Nanomaterials (Basel). 2022 Oct 26;12(21):3769. doi: 10.3390/nano12213769.","Chen S","Nanomaterials (Basel)","2022","2022/11/11","PMC9656838","","10.3390/nano12213769"
"31712118","Circulating Sex Steroid Measurements of Men by Mass Spectrometry Are Highly Reproducible after Prolonged Frozen Storage","Handelsman DJ, Desai R, Seibel MJ, Le Couteur DG, Cumming RG.","J Steroid Biochem Mol Biol. 2020 Mar;197:105528. doi: 10.1016/j.jsbmb.2019.105528. Epub 2019 Nov 9.","Handelsman DJ","J Steroid Biochem Mol Biol","2020","2019/11/13","","","10.1016/j.jsbmb.2019.105528"
"40710442","A Design Architecture for Decentralized and Provenance-Assisted eHealth Systems for Enhanced Personalized Medicine","Sergio WL, Ströele V, Braga R.","J Pers Med. 2025 Jul 19;15(7):325. doi: 10.3390/jpm15070325.","Sergio WL","J Pers Med","2025","2025/07/25","PMC12299404","","10.3390/jpm15070325"
"31819105","Applied Veterinary Informatics: Development of a Semantic and Domain-Specific Method to Construct a Canine Data Repository","Boland MR, Casal ML, Kraus MS, Gelzer AR.","Sci Rep. 2019 Dec 9;9(1):18641. doi: 10.1038/s41598-019-55035-8.","Boland MR","Sci Rep","2019","2019/12/11","PMC6901510","","10.1038/s41598-019-55035-8"
"32795433","Reproducibility of Non-Invasive Endothelial Cell Loss Assessment of the Pre-Stripped DMEK Roll After Preparation and Storage","Safi T, Seitz B, Berg K, Schulz K, Langenbucher A, Daas L.","Am J Ophthalmol. 2021 Jan;221:17-26. doi: 10.1016/j.ajo.2020.08.001. Epub 2020 Aug 11.","Safi T","Am J Ophthalmol","2021","2020/08/16","","","10.1016/j.ajo.2020.08.001"
"30408207","Intradonor reproducibility and changes in hemolytic variables during red blood cell storage: results of recall phase of the REDS-III RBC-Omics study","Lanteri MC, Kanias T, Keating S, Stone M, Guo Y, Page GP, Brambilla DJ, Endres-Dighe SM, Mast AE, Bialkowski W, D'Andrea P, Cable RG, Spencer BR, Triulzi DJ, Murphy EL, Kleinman S, Gladwin MT, Busch MP; NHLBI Recipient Epidemiology Donor Evaluation Study (REDS)-III Program.","Transfusion. 2019 Jan;59(1):79-88. doi: 10.1111/trf.14987. Epub 2018 Nov 8.","Lanteri MC","Transfusion","2019","2018/11/09","PMC7007704","NIHMS1069176","10.1111/trf.14987"
"29790950","The research data management platform (RDMP): A novel, process driven, open-source tool for the management of longitudinal cohorts of clinical data","Nind T, Galloway J, McAllister G, Scobbie D, Bonney W, Hall C, Tramma L, Reel P, Groves M, Appleby P, Doney A, Guthrie B, Jefferson E.","Gigascience. 2018 Jul 1;7(7):giy060. doi: 10.1093/gigascience/giy060.","Nind T","Gigascience","2018","2018/05/24","PMC6041881","","10.1093/gigascience/giy060"
"31138292","Changing platforms without stopping the train: experiences of data management and data management systems when adapting platform protocols by adding and closing comparisons","Hague D, Townsend S, Masters L, Rauchenberger M, Van Looy N, Diaz-Montana C, Gannon M, James N, Maughan T, Parmar MKB, Brown L, Sydes MR; STAMPEDE and FOCUS4 investigators.","Trials. 2019 May 29;20(1):294. doi: 10.1186/s13063-019-3322-7.","Hague D","Trials","2019","2019/05/30","PMC6540437","","10.1186/s13063-019-3322-7"
"33593271","MQF and buffered MQF: quotient filters for efficient storage of k-mers with their counts and metadata","Shokrof M, Brown CT, Mansour TA.","BMC Bioinformatics. 2021 Feb 16;22(1):71. doi: 10.1186/s12859-021-03996-x.","Shokrof M","BMC Bioinformatics","2021","2021/02/17","PMC7885209","","10.1186/s12859-021-03996-x"
"32935033","The Concept Dictionary and Glossary at MCHP: Tools and Techniques to Support a Population Research Data Repository","Smith M, Turner K, Bond R, Kawakami T, Roos LL.","Int J Popul Data Sci. 2019 Dec 5;4(1):1124. doi: 10.23889/ijpds.v4i1.1124.","Smith M","Int J Popul Data Sci","2019","2020/09/16","PMC7482512","","10.23889/ijpds.v4i1.1124"
"29678022","Using RDF and Git to Realize a Collaborative Metadata Repository","Stöhr MR, Majeed RW, Günther A.","Stud Health Technol Inform. 2018;247:556-560.","Stöhr MR","Stud Health Technol Inform","2018","2018/04/22","","",""
"36504549","In defense of decentralized research data management","Hanke M, Pestilli F, Wagner AS, Markiewicz CJ, Poline JB, Halchenko YO.","Neuroforum. 2021;27(1):17-25. doi: 10.1515/nf-2020-0037. Epub 2021 Jan 11.","Hanke M","Neuroforum","2021","2022/12/12","PMC9731181","NIHMS1849159","10.1515/nf-2020-0037"
"31287543","Semalytics: a semantic analytics platform for the exploration of distributed and heterogeneous cancer data in translational research","Mignone A, Grand A, Fiori A, Medico E, Bertotti A.","Database (Oxford). 2019 Jan 1;2019:baz080. doi: 10.1093/database/baz080.","Mignone A","Database (Oxford)","2019","2019/07/10","PMC6615453","","10.1093/database/baz080"
"40019391","MSConnect: Open-Source, End-to-End Platform for Automated Mass Spectrometry Data Management, Analysis, and Visualization","Xie X, Reyes PS, Lin HL, Mannewitz GA, Truong T, Webber KGI, Payne SH, Kelly RT.","J Proteome Res. 2025 Apr 4;24(4):1757-1764. doi: 10.1021/acs.jproteome.4c00854. Epub 2025 Feb 28.","Xie X","J Proteome Res","2025","2025/02/28","PMC12009169","NIHMS2069709","10.1021/acs.jproteome.4c00854"
"41377523","SaVor - A Reproducible Structural Variant Calling and Benchmarking Platform from Short-Read Data","Mugoya T, Sethuraman A.","bioRxiv [Preprint]. 2025 Dec 1:2025.11.26.690832. doi: 10.1101/2025.11.26.690832.","Mugoya T","bioRxiv","2025","2025/12/11","PMC12687769","","10.1101/2025.11.26.690832"
"32503191","FairCs-Blockchain-Based Fair Crowdsensing Scheme using Trusted Execution Environment","Liang Y, Li Y, Shin BS.","Sensors (Basel). 2020 Jun 3;20(11):3172. doi: 10.3390/s20113172.","Liang Y","Sensors (Basel)","2020","2020/06/07","PMC7309114","","10.3390/s20113172"
"41404704","VirJenDB: a FAIR (meta)data and bioinformatics platform for all viruses","Saghaei S, Siemers M, Ossetek KL, Richter S, Edwards RA, Roux S, Zielezinski A, Dutilh BE, Marz M, Cassman NA.","Nucleic Acids Res. 2026 Jan 6;54(D1):D912-D924. doi: 10.1093/nar/gkaf1224.","Saghaei S","Nucleic Acids Res","2026","2025/12/17","PMC12807664","","10.1093/nar/gkaf1224"
"32777825","APRICOT: Advanced Platform for Reproducible Infrastructures in the Cloud via Open Tools","Giménez-Alventosa V, Segrelles JD, Moltó G, Roca-Sogorb M.","Methods Inf Med. 2020 Dec;59(S 02):e33-e45. doi: 10.1055/s-0040-1712460. Epub 2020 Aug 10.","Giménez-Alventosa V","Methods Inf Med","2020","2020/08/11","PMC7746519","","10.1055/s-0040-1712460"
"34174938","Advancing clinical genomics and precision medicine with GVViZ: FAIR bioinformatics platform for variable gene-disease annotation, visualization, and expression analysis","Ahmed Z, Renart EG, Zeeshan S, Dong X.","Hum Genomics. 2021 Jun 26;15(1):37. doi: 10.1186/s40246-021-00336-1.","Ahmed Z","Hum Genomics","2021","2021/06/27","PMC8235866","","10.1186/s40246-021-00336-1"
"40640156","Random access and semantic search in DNA data storage enabled by Cas9 and machine-guided design","Imburgia C, Organick L, Zhang K, Cardozo N, McBride J, Bee C, Wilde D, Roote G, Jorgensen S, Ward D, Anderson C, Strauss K, Ceze L, Nivala J.","Nat Commun. 2025 Jul 10;16(1):6388. doi: 10.1038/s41467-025-61264-5.","Imburgia C","Nat Commun","2025","2025/07/10","PMC12246221","","10.1038/s41467-025-61264-5"
"41350574","A privacy preserving medical data management framework using blockchain enabled encrypted role based access control","Taloba AI, Rayan A.","Sci Rep. 2025 Dec 6;15(1):43864. doi: 10.1038/s41598-025-30916-3.","Taloba AI","Sci Rep","2025","2025/12/05","PMC12708723","","10.1038/s41598-025-30916-3"
"36690091","U-net-based semantic classification for flood extent extraction using SAR imagery and GEE platform: A case study for 2019 central US flooding","Li Z, Demir I.","Sci Total Environ. 2023 Apr 15;869:161757. doi: 10.1016/j.scitotenv.2023.161757. Epub 2023 Jan 21.","Li Z","Sci Total Environ","2023","2023/01/23","","","10.1016/j.scitotenv.2023.161757"
"40775897","Exploring End-Users' Patient Portal Usage Leveraging a State Fair Platform","Olson C, Thatipelli S, Schneberger P, Lunos S, Boman K, Melton GB, Adam P, Allen M, Rizvi R.","Stud Health Technol Inform. 2025 Aug 7;329:445-449. doi: 10.3233/SHTI250879.","Olson C","Stud Health Technol Inform","2025","2025/08/08","","","10.3233/SHTI250879"
"40968974","A Zero-Knowledge Proof-Enabled Blockchain-Based Academic Record Verification System","Berrios Moya JA, Ayoade J, Uddin MA.","Sensors (Basel). 2025 May 30;25(11):3450. doi: 10.3390/s25113450.","Berrios Moya JA","Sensors (Basel)","2025","2025/09/19","PMC12158337","","10.3390/s25113450"
"41129381","ShortCake: an integrated platform for efficient and reproducible single-cell analysis","Nakato R, Nagai LAE.","Bioinformatics. 2025 Nov 1;41(11):btaf559. doi: 10.1093/bioinformatics/btaf559.","Nakato R","Bioinformatics","2025","2025/10/23","PMC12619637","","10.1093/bioinformatics/btaf559"
"40470341","How can we make GPS tracking studies more open, reproducible, and collaborative? A vision for the OpenGPS platform","Malekzadeh M, Ha HJ, Sila-Nowicka K, Brum-Bastos V, Lee J, Demšar U, Long JA.","Data Brief. 2025 May 2;60:111603. doi: 10.1016/j.dib.2025.111603. eCollection 2025 Jun.","Malekzadeh M","Data Brief","2025","2025/06/05","PMC12136898","","10.1016/j.dib.2025.111603"
"31341559","Reproducible Large-Scale Synthesis of Surface Silanized Nanoparticles as an Enabling Nanoproteomics Platform: Enrichment of the Human Heart Phosphoproteome","Roberts DS, Chen B, Tiambeng TN, Wu Z, Ge Y, Jin S.","Nano Res. 2019 Jun;12(6):1473-1481. doi: 10.1007/s12274-019-2418-4. Epub 2019 May 29.","Roberts DS","Nano Res","2019","2019/07/26","PMC6656398","NIHMS1034978","10.1007/s12274-019-2418-4"
"33150057","Molecular Detection Mapping and Analysis Platform for R (MDMAPR) facilitating the standardization, analysis, visualization, and sharing of qPCR data and metadata","Yu J, Young RG, Deeth LE, Hanner RH.","PeerJ. 2020 Oct 23;8:e9974. doi: 10.7717/peerj.9974. eCollection 2020.","Yu J","PeerJ","2020","2020/11/05","PMC7587055","","10.7717/peerj.9974"
"32205903","Are we ready to share qualitative research data? Knowledge and preparedness among qualitative researchers, IRB Members, and data repository curators","Mozersky J, Walsh H, Parsons M, McIntosh T, Baldwin K, DuBois JM.","IASSIST Q. 2020 Jan 8;43(4):952. doi: 10.29173/iq952.","Mozersky J","IASSIST Q","2020","2020/03/25","PMC7089584","NIHMS1574365","10.29173/iq952"
"33431029","The ChemicalToolbox: reproducible, user-friendly cheminformatics analysis on the Galaxy platform","Bray SA, Lucas X, Kumar A, Grüning BA.","J Cheminform. 2020 Jun 1;12(1):40. doi: 10.1186/s13321-020-00442-7.","Bray SA","J Cheminform","2020","2021/01/12","PMC7268608","","10.1186/s13321-020-00442-7"
"40124712","The BioGenome Portal: a web-based platform for biodiversity genomics data management","Righi E, Guigó R.","NAR Genom Bioinform. 2025 Mar 22;7(1):lqaf020. doi: 10.1093/nargab/lqaf020. eCollection 2025 Mar.","Righi E","NAR Genom Bioinform","2025","2025/03/24","PMC11928930","","10.1093/nargab/lqaf020"
"39756295","Evaluating seagrass lipid biomarkers as indicator for organic carbon provenance and storage capacity in Zostera marina (L.) sediments","Dahl M, Asplund ME, Björk M, Bergman S, Braun S, Forsberg SC, Hällberg P, Löfgren E, Smittenberg R, Svensson JR, Gullström M.","Sci Total Environ. 2025 Jan 10;959:178324. doi: 10.1016/j.scitotenv.2024.178324. Epub 2025 Jan 4.","Dahl M","Sci Total Environ","2025","2025/01/05","","","10.1016/j.scitotenv.2024.178324"
"30402350","BioInstaller: a comprehensive R package to construct interactive and reproducible biological data analysis applications based on the R platform","Li J, Cui B, Dai Y, Bai L, Huang J.","PeerJ. 2018 Oct 31;6:e5853. doi: 10.7717/peerj.5853. eCollection 2018.","Li J","PeerJ","2018","2018/11/08","PMC6215441","","10.7717/peerj.5853"
"40370711","Open science and phenotyping in UK administrative health, education and social care data: the ECHILD phenotype code list repository","Jay MA, Lewis K, Shi D, Langella R, Stone T, Chobhthaigh SN, Zylbersztejn A, Blackburn R, Harron K.","Int J Popul Data Sci. 2025 May 13;10(2):2943. doi: 10.23889/ijpds.v10i2.2943. eCollection 2025.","Jay MA","Int J Popul Data Sci","2025","2025/05/15","PMC12076273","","10.23889/ijpds.v10i2.2943"
"41411291","OpenIDS2: A low-cost, 3D-printed, open-source platform for reproducible construction of DNA microarray synthesizers","Kim J, Kim H, Bang D.","PLoS One. 2025 Dec 18;20(12):e0338478. doi: 10.1371/journal.pone.0338478. eCollection 2025.","Kim J","PLoS One","2025","2025/12/18","PMC12714190","","10.1371/journal.pone.0338478"
"41032636","The FAIR journey of a patient-driven registry: Reflections and practical solutions from the Duchenne Data Platform FAIRification experience","Lalout N, Wilkinson MD, Wandrei D, Tassoni A, Atalaia A, Prieto M, Camara A, Quemada E, Franken M, Jonker AH, Paliouras G, Siminiuc S, Carta C, Dos Santos Vieira B, Roos M, Kaliyaperumal R, Evangelista T, 't Hoen PAC, Vroom E.","J Neuromuscul Dis. 2025 Oct 1:22143602251382969. doi: 10.1177/22143602251382969. Online ahead of print.","Lalout N","J Neuromuscul Dis","2025","2025/10/01","","","10.1177/22143602251382969"
"36777051","The Last Mile: DSCSA Solution Through Blockchain Technology: Drug Tracking, Tracing, and Verification at the Last Mile of the Pharmaceutical Supply Chain with BRUINchain","Chien W, de Jesus J, Taylor B, Dods V, Alekseyev L, Shoda D, Shieh PB.","Blockchain Healthc Today. 2020 Mar 23;3. doi: 10.30953/bhty.v3.134. eCollection 2020.","Chien W","Blockchain Healthc Today","2020","2023/02/13","PMC9907423","","10.30953/bhty.v3.134"
"40926267","The systematic assessment of completeness of public metadata accompanying omics studies in the Gene Expression Omnibus data repository","Huang YN, Jaiswal PV, Rajes A, Yadav A, Yu D, Liu F, Scheg G, Shih E, Boldirev G, Nakashidze I, Sarkar A, Mehta JH, Wang K, Patel KK, Mirza MAB, Hapani KC, Peng Q, Ayyala R, Guo R, Kapur S, Ramesh T, Ciorbă D, Munteanu V, Bostan V, Dimian M, Abedalthagafi MS, Mangul S.","Genome Biol. 2025 Sep 9;26(1):274. doi: 10.1186/s13059-025-03725-0.","Huang YN","Genome Biol","2025","2025/09/09","PMC12421755","","10.1186/s13059-025-03725-0"
"40716656","Reproducibility assessment of magnetic resonance spectroscopy of pregenual anterior cingulate cortex across sessions and vendors via the cloud computing platform CloudBrain-MRS","Chen R, Lin M, Chen J, Lin L, Wang J, Li X, Wang J, Huang X, Qian L, Liu S, Long Y, Guo D, Qu X, Han H.","Neuroimage. 2025 Sep;318:121400. doi: 10.1016/j.neuroimage.2025.121400. Epub 2025 Jul 25.","Chen R","Neuroimage","2025","2025/07/27","","","10.1016/j.neuroimage.2025.121400"
"41162684","Systematic data capture reduces the need for source data verification: exploratory analysis from a phase 2 multicenter randomized controlled platform trial","Abbasi AB, Liu KD, Russell DW, Files DC, Thomas KW, Yousef F, Gandotra S, Discacciati A, Lim N, Asare AL, Eklund M, Matthay M, Esserman LJ; I-SPY COVID Investigators.","Commun Med (Lond). 2025 Oct 29;5(1):444. doi: 10.1038/s43856-025-01126-9.","Abbasi AB","Commun Med (Lond)","2025","2025/10/30","PMC12572212","","10.1038/s43856-025-01126-9"
"32466209","IoT-Blockchain Enabled Optimized Provenance System for Food Industry 4.0 Using Advanced Deep Learning","Khan PW, Byun YC, Park N.","Sensors (Basel). 2020 May 25;20(10):2990. doi: 10.3390/s20102990.","Khan PW","Sensors (Basel)","2020","2020/05/30","PMC7287702","","10.3390/s20102990"
"41296167","A systematic study on blockchain technology for genomic data management in healthcare: approaches, challenges, and research opportunities","Arya A, Malik A.","Med Biol Eng Comput. 2026 Feb;64(2):401-418. doi: 10.1007/s11517-025-03480-1. Epub 2025 Nov 26.","Arya A","Med Biol Eng Comput","2026","2025/11/26","","","10.1007/s11517-025-03480-1"
"40315243","Using an analogue-digital hybrid clinical data management platform during a two-dose preventive Ebola virus vaccine trial in Goma, the Democratic Republic of the Congo","Brindle HE, Tetsa-Tata D, Edwards T, Choi EM, Kasonia K, Aboubacar S, Mambula G, Kavunga-Membo H, Grais R, Johnson J, Bausch DG, Muyembe-Tamfum JJ, Ama IS, Lees S, Watson-Jones D, Camacho A, Roberts CH.","PLOS Glob Public Health. 2025 May 2;5(5):e0004487. doi: 10.1371/journal.pgph.0004487. eCollection 2025.","Brindle HE","PLOS Glob Public Health","2025","2025/05/02","PMC12047755","","10.1371/journal.pgph.0004487"
"30284872","The relationship between response consistency in picture naming and storage impairment in people with semantic variant primary progressive aphasia","van Scherpenberg C, Fieder N, Savage S, Nickels L.","Neuropsychology. 2019 Jan;33(1):13-34. doi: 10.1037/neu0000485. Epub 2018 Oct 4.","van Scherpenberg C","Neuropsychology","2019","2018/10/05","","","10.1037/neu0000485"
"31889088","CIBER-CLAP (CIBERCV Cardioprotection Large Animal Platform): A multicenter preclinical network for testing reproducibility in cardiovascular interventions","Rossello X, Rodriguez-Sinovas A, Vilahur G, Crisóstomo V, Jorge I, Zaragoza C, Zamorano JL, Bermejo J, Ordoñez A, Boscá L, Vázquez J, Badimón L, Sánchez-Margallo FM, Fernández-Avilés F, Garcia-Dorado D, Ibanez B.","Sci Rep. 2019 Dec 30;9(1):20290. doi: 10.1038/s41598-019-56613-6.","Rossello X","Sci Rep","2019","2020/01/01","PMC6937304","","10.1038/s41598-019-56613-6"
"41471522","Efficient Signed Certificate Verification for IoT and V2V Messages via Blockchain Integration","Khoury D, Eledlebi K, Hamze K, Sayah J, Sondi P, Danach K, Semaan D, Farran H, Haddad S.","Sensors (Basel). 2025 Dec 11;25(24):7528. doi: 10.3390/s25247528.","Khoury D","Sensors (Basel)","2025","2025/12/31","PMC12736745","","10.3390/s25247528"
"39277341","Letter to the editor: ""Edwards curve digital signature algorithm for video integrity verification on blockchain framework""","Lawrence L, Shreelekshmi R.","Sci Justice. 2024 Sep;64(5):583-584. doi: 10.1016/j.scijus.2024.08.005. Epub 2024 Sep 12.","Lawrence L","Sci Justice","2024","2024/09/14","","","10.1016/j.scijus.2024.08.005"
"29664282","Highly Sensitive and Reproducible SERS Sensor for Biological pH Detection Based on a Uniform Gold Nanorod Array Platform","Bi L, Wang Y, Yang Y, Li Y, Mo S, Zheng Q, Chen L.","ACS Appl Mater Interfaces. 2018 May 9;10(18):15381-15387. doi: 10.1021/acsami.7b19347. Epub 2018 Apr 25.","Bi L","ACS Appl Mater Interfaces","2018","2018/04/18","","","10.1021/acsami.7b19347"
